livable_surface,bedrooms,bathrooms,toilets,build_year,facades,number_of_floors,primary_energy_consumption,land_surface,latitude,longitude,nearest_city_distance_km,property_type,province,region,epc,building_state,kitchen_equipment,heating_type,new_construction,furnished,terrace,garden,swimming_pool,elevator,cellar,solar_panels,air_conditioning,has_parking,price,neighbourhood_price_index
66.0,1.0,1.0,1.0,,3.0,2.0,211.0,,50.64401,4.645165,25.34,flat,Walloon Brabant,Wallonia,C,Normal,,Gas,0,0,1,0,0,0,0,0,0,1,790.0,42.2
86.0,2.0,1.0,1.0,,,4.0,,,51.229347,2.919385,0.58,flat,West Flanders,Flanders,,,,,0,0,1,0,0,1,0,0,0,0,925.0,44.6
103.0,1.0,1.0,1.0,,,,,380.0,50.9290576,5.2758739,,house,Limburg,Flanders,,B,,Gas,0,0,0,1,0,0,0,0,0,0,970.0,19.1
14.0,,,,,,,,,50.889485,4.2723855,,flat,Flemish Brabant,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,850.0,69.6
138.0,3.0,1.0,2.0,2018.0,3.0,,208.0,250.0,50.6166667,4.8,17.36,house,Walloon Brabant,Wallonia,C,Normal,,Gas,0,0,1,1,0,0,0,0,0,1,1400.0,23.4
85.0,2.0,1.0,1.0,,2.0,2.0,67.0,,49.9259207,5.3825621,64.17,flat,Luxembourg,Wallonia,A,Excellent,Fully equipped,Gas,0,0,1,0,0,1,1,0,1,1,850.0,19.3
,,,,,,,,,50.8330155,4.3859674,2.95,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1300.0,70.8
50.0,1.0,,1.0,2002.0,,,175.0,,50.875294,4.3011272,4.67,flat,Brussels,Brussels,D,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,890.0,63.7
25.0,1.0,1.0,1.0,,,5.0,266.0,,50.4623421,4.8669033,0.66,flatStudio,Namur,Wallonia,D,,,Electricity,0,0,0,0,0,0,0,0,0,0,550.0,64.6
106.0,3.0,1.0,,,,,,,50.5128316,4.0093608,,flat,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,920.0,32.3
115.0,3.0,1.0,,,,,,,50.5970917,4.3247624,,duplex,Walloon Brabant,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,1150.0,31.7
,1.0,0.0,0.0,,2.0,,226.0,,50.7778516,5.4624941,,house,Limburg,Flanders,C,,,Gas,0,0,1,0,0,0,0,0,0,0,850.0,17.8
151.0,2.0,1.0,,,,,,,51.25747,4.789175,,house,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,1250.0,18.3
210.0,5.0,2.0,2.0,2011.0,2.0,3.0,,195.0,50.7313729,4.4893987,,,Walloon Brabant,Wallonie,B,A,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,2250.0,47.7
140.0,2.0,1.0,2.0,,2.0,,251.0,,50.6087616,3.3882376,0.2,house,Hainaut,Wallonia,C,Excellent,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,0,875.0,26.4
,4.0,2.0,3.0,,3.0,,309.0,,50.47070189999999,4.825648699999999,,house,Namur,Wallonie,D,,,Gas,0,0,1,0,0,0,1,0,0,0,1320.0,36.4
160.0,3.0,2.0,,,,,,,50.86222,4.46753,,house,Flemish Brabant,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,1950.0,62.4
180.0,3.0,2.0,,,,,,,50.85211898,4.38260882,,flat,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,2700.0,74.0
67.0,2.0,1.0,1.0,,2.0,,210.0,,51.22365,2.9090705,0.47,flat,West Flanders,Flanders,C,,,Fuel oil,0,0,1,0,0,1,0,0,0,0,750.0,48.5
55.0,1.0,,1.0,1935.0,2.0,3.0,784.0,,50.8235717,4.3766927,3.19,flat,Brussels,Brussels,G,Normal,,Gas,0,0,0,0,0,1,0,0,0,0,1050.0,93.1
172.0,2.0,1.0,,,,,,,50.831503,4.3758294,,house,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1800.0,83.0
,0.0,0.0,0.0,,,,35.0,,51.06389679999999,3.0865344,,house,West Flanders,Flanders,A,,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,0,1100.0,7.8
40.0,,,1.0,,,4.0,147.0,,50.8157214,4.38689267,4.31,flatStudio,Brussels,Brussels,C,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,1000.0,74.7
,,,,,,,209.0,,50.9201176,3.2127803,6.97,flat,West Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,725.0,10.8
,2.0,1.0,0.0,1977.0,,6.0,169.0,,51.0362458,3.7160663,,flat,East Flanders,Flanders,B,A,,,0,0,0,0,0,1,1,0,0,1,1095.0,38.8
89.0,2.0,1.0,2.0,,2.0,3.0,65.0,,50.35069799999999,5.4905437,,flat,Luxembourg,Wallonie,A,A,Fully equipped,,0,0,0,0,0,1,1,0,0,1,800.0,30.0
180.0,4.0,2.0,,2012.0,,,87.0,,50.98695739999999,3.6447567,,house,East Flanders,Flanders,A,B,,Gas,0,0,1,0,0,0,0,0,0,1,1450.0,26.1
,,,,,,,,,50.8484678,4.3794515,2.08,flat,Brussels,Brussels,,,,,0,1,0,0,0,0,0,0,0,0,1350.0,74.0
69.0,2.0,1.0,,,,,,,50.660959,5.0653133,,flat,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,850.0,31.4
,1.0,1.0,,,,,,,51.2331267,2.9217415,,flat,West Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,725.0,35.5
,1.0,,1.0,1789.0,2.0,3.0,,,50.850527,4.3436587,,studentFlat,Brussels,Brussels,,A,Super equipped,Gas,0,0,0,0,0,0,0,0,0,0,950.0,82.4
,2.0,1.0,,2006.0,,1.0,165.0,,51.0600583,4.3542133,9.49,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,1,980.0,39.5
68.0,1.0,1.0,,,,,,,51.1922766,4.7398055,,flat,Antwerp,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,850.0,27.4
58.0,1.0,1.0,1.0,,2.0,3.0,103.0,,51.2233,4.440998,2.72,flat,Antwerp,Flanders,B,Normal,,Gas,0,0,0,0,0,0,0,0,0,0,975.0,65.4
216.0,3.0,1.0,2.0,,2.0,,82.0,,51.0935407,3.0654007,,house,West Flanders,Flanders,A,A,,,0,0,0,0,0,0,0,0,0,1,1025.0,6.9
73.0,2.0,1.0,1.0,2017.0,,5.0,,,50.8794129,4.4023024,5.17,flat,Brussels,Brussels,,Excellent,Super equipped,Gas,0,1,1,0,0,1,0,0,0,0,1500.0,89.2
,2.0,1.0,,,,,,,50.8373905,4.368031,,duplex,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,2200.0,80.7
,3.0,2.0,,1918.0,,,,,51.2134922,3.2493153,1.78,flat,West Flanders,Flanders,,,,,0,0,1,1,0,0,0,0,0,0,1300.0,23.7
105.0,2.0,1.0,,,,,,,51.2021261,3.206666,,flat,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,965.0,31.5
30.0,0.0,1.0,1.0,1900.0,2.0,3.0,350.0,,50.83963319999999,4.359723199999999,,flatStudio,Brussels,Brussels,G,B,,Electricity,0,0,0,0,0,0,0,0,0,0,700.0,80.1
80.0,2.0,1.0,2.0,1956.0,,2.0,127.0,42.0,51.2027393,3.23303,,house,West Flanders,Flanders,B,B,Fully equipped,,0,0,0,0,0,0,0,0,0,0,895.0,25.3
90.0,1.0,1.0,,1910.0,2.0,3.0,163.0,,50.84568,4.377168,1.92,flat,Brussels,Brussels,D,Normal,,Gas,0,1,1,0,0,0,0,0,0,0,1760.0,86.1
180.0,4.0,1.0,2.0,1979.0,4.0,1.0,247.0,1936.0,50.3453749,5.0922322,20.69,house,Namur,Wallonia,C,,,Fuel oil,0,0,1,1,0,0,0,1,0,1,1250.0,35.7
172.0,3.0,1.0,,,,,,,50.80097,4.32568,,triplex,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,2200.0,66.9
98.0,2.0,2.0,1.0,2022.0,3.0,7.0,58.0,,50.84275,4.37754,1.99,flat,Brussels,Brussels,B,New,,,0,0,1,0,0,1,0,0,0,0,1750.0,83.9
358.0,5.0,2.0,2.0,,4.0,,165.0,,50.8544927,4.5428651,11.41,villa,Flemish Brabant,Flanders,B,,Super equipped,Gas,0,0,1,1,0,0,1,0,0,0,2850.0,25.6
124.0,2.0,1.0,,,,,,,50.3719272,4.4627245,,flat,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,1200.0,34.0
74.0,1.0,1.0,,2015.0,,9.0,,,50.8574243,4.433711,6.0,flat,Brussels,Brussels,,New,Fully equipped,Hot air,0,0,1,0,0,0,0,0,0,0,1150.0,77.3
,,,,,,,,,50.38748,4.09928,,house,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,950.0,17.0
66.0,1.0,1.0,,,,,,,50.8343251,4.3637306,,flat,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,1500.0,86.8
108.0,2.0,2.0,,,,,,,50.8551121,4.4077056,,flat,Brussels,Brussels,A,,,,0,0,0,0,0,0,0,0,0,0,1490.0,66.1
205.0,5.0,2.0,3.0,2020.0,2.0,3.0,,586.0,51.037522,3.7263376,,house,East Flanders,Flanders,B,A,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,1,2750.0,56.9
70.0,2.0,1.0,1.0,1990.0,2.0,2.0,,,51.0561747,3.7161031,,flat,East Flanders,Flanders,E,,,Gas,0,0,0,0,0,0,0,0,0,0,1150.0,47.7
75.0,2.0,1.0,1.0,2026.0,,2.0,,,50.636069,4.3586869,20.66,flat,Walloon Brabant,Wallonia,,New,Super equipped,Gas,0,0,1,0,0,1,1,0,0,1,1175.0,39.9
85.0,2.0,1.0,,,2.0,3.0,283.0,,50.1271366,4.9443786,38.18,triplex,Namur,Wallonia,D,Normal,Partially equipped,Fuel oil,0,0,0,0,0,0,0,0,0,0,505.0,22.3
110.0,2.0,1.0,2.0,,,,163.0,,50.6080058,4.447946,,duplex,Walloon Brabant,Wallonie,B,B,,,0,0,0,0,0,0,0,0,0,0,900.0,34.2
160.0,4.0,1.0,,,,,,,50.73889135,3.22244879,,house,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,975.0,11.5
90.0,2.0,1.0,,,,,,,50.8459861,4.3709806,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,1690.0,84.3
,,,,,,,,,50.820982,4.3900695,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1800.0,80.8
62.0,2.0,,,,2.0,,104.0,,50.8292081,4.0489619,,flat,East Flanders,Flanders,B,B,Fully equipped,Gas,0,0,0,0,0,1,1,0,0,0,875.0,34.7
102.0,2.0,1.0,,,,,,,50.5178207,3.6661494,,flat,Hainaut,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,1340.0,45.9
115.0,3.0,1.0,,,,,,,50.83246,4.41798,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1750.0,74.1
244.0,4.0,0.0,,,2.0,,60.0,119.0,50.8811948,4.6848563,,house,Flemish Brabant,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,2500.0,82.6
20.0,1.0,1.0,1.0,1968.0,2.0,4.0,274.0,,50.8130477,4.3900198,4.68,flatStudio,Brussels,Brussels,E,Normal,,Gas,0,1,1,0,0,1,0,0,1,0,750.0,76.2
84.0,2.0,2.0,2.0,2014.0,4.0,2.0,,,51.08755,4.838459,25.04,flat,Antwerp,Flanders,,Normal,,Gas,0,0,1,0,0,0,0,0,0,0,925.0,25.1
52.0,1.0,1.0,,,,,,,50.6324142,5.5513737,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,750.0,52.8
240.0,3.0,3.0,4.0,2021.0,2.0,2.0,41.0,521.0,50.8782356,4.4734058,9.35,house,Flemish Brabant,Flanders,A,Excellent,Super equipped,Gas,0,1,1,1,0,0,1,1,0,1,3300.0,56.1
97.0,2.0,1.0,1.0,,2.0,,335.0,50.0,50.7459126,3.219272,0.9,house,Hainaut,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,750.0,32.6
110.0,3.0,2.0,2.0,,2.0,3.0,138.0,,51.20789,4.386433,1.7,flat,Antwerp,Flanders,B,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,1650.0,63.2
90.0,2.0,1.0,1.0,,,1.0,75.0,,51.2303073,4.3877887,1.59,flat,Antwerp,Flanders,A,,,Gas,0,0,1,0,0,0,0,0,0,1,1180.0,55.1
86.0,2.0,1.0,,,,,,,50.4538232,3.9546145,,flat,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,800.0,31.3
28.0,,,,,,,,,51.22163,4.409559,,flatStudio,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,695.0,70.2
55.0,1.0,,,,2.0,,893.0,,50.876492,4.3564482,3.34,flat,Brussels,Brussels,G,,,Gas,0,0,0,0,0,0,0,0,0,0,850.0,58.0
,2.0,1.0,1.0,1971.0,,6.0,266.0,,51.2145679,4.4349291,2.32,flat,Antwerp,Flanders,C,,,,0,0,1,0,0,0,0,0,0,0,1200.0,66.9
125.0,2.0,1.0,2.0,2005.0,2.0,6.0,144.0,,50.8442557,4.349101,0.28,flat,Brussels,Brussels,C,Excellent,Super equipped,Gas,0,1,1,0,0,1,1,0,0,1,2450.0,74.0
125.0,3.0,1.0,,,2.0,,175.0,,50.8235717,4.3766927,3.19,duplex,Brussels,Brussels,D,,,Gas,0,0,1,1,0,0,0,0,0,0,2280.0,93.1
140.0,4.0,1.0,2.0,,3.0,,335.0,467.0,50.6422504,4.5680813,27.18,house,Walloon Brabant,Wallonia,D,,,Gas,0,0,1,1,0,0,0,0,0,1,1500.0,40.9
97.0,2.0,1.0,1.0,2011.0,,,170.0,,51.1850877,3.5674498,,flat,East Flanders,Flanders,B,B,Fully equipped,,0,0,1,0,0,0,0,0,0,0,870.0,20.9
175.0,3.0,1.0,2.0,1995.0,3.0,7.0,132.0,,50.8381484,4.4329851,5.91,flat,Brussels,Brussels,C,Excellent,,,0,0,1,0,0,1,0,0,0,1,2000.0,72.3
,,,,,,,,,50.7253429,5.6897185,,flat,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,1250.0,22.6
77.0,2.0,1.0,1.0,1956.0,,4.0,532.0,,50.8638601,4.3052502,3.67,flat,Brussels,Brussels,G,Normal,,,0,0,0,0,0,0,0,0,0,0,1200.0,69.1
20.0,,,1.0,,,4.0,,,50.84247,4.407415,4.07,flatStudio,Brussels,Brussels,,Normal,,Gas,0,1,0,0,0,0,0,0,0,0,780.0,80.7
325.0,1.0,,1.0,1930.0,3.0,4.0,,,50.639592,5.584776499999999,,flat,Liège,Wallonie,B,,Fully equipped,Electricity,0,0,0,0,0,0,0,0,0,0,800.0,23.6
64.0,1.0,1.0,1.0,1980.0,4.0,11.0,139.0,,50.8427501,4.3515499,0.45,flat,Brussels,Brussels,C,Normal,Super equipped,Gas,0,0,0,0,1,1,0,0,0,0,1200.0,87.1
95.0,2.0,1.0,,1949.0,,,210.0,,50.82894,4.40875,4.58,flat,Brussels,Brussels,D,Normal,,,0,0,0,0,0,1,0,0,0,0,1400.0,65.3
60.0,3.0,1.0,1.0,1979.0,4.0,1.0,,30.0,49.5834213,5.5513471,,house,Luxembourg,Wallonie,D,,,Electricity,0,0,1,0,0,0,0,0,0,0,1100.0,30.5
98.0,2.0,1.0,1.0,,4.0,25.0,227.0,,50.8932097,4.3206026,5.57,flat,Brussels,Brussels,E,Fully renovated,,Gas,0,1,1,0,0,1,0,0,0,0,1400.0,61.8
95.0,2.0,1.0,1.0,,2.0,,135.0,,50.6318826,5.57508,1.47,flat,Liège,Wallonia,B,Normal,Super equipped,Gas,0,0,1,0,0,1,1,0,0,1,1150.0,26.5
171.0,3.0,1.0,2.0,,2.0,3.0,,,50.5997605,3.372919,1.41,house,Hainaut,Wallonia,G,,,,0,0,0,0,0,0,0,0,0,0,950.0,15.0
80.0,2.0,1.0,1.0,1971.0,4.0,5.0,,,50.5795121,5.8635484,,flat,Liège,Wallonie,D,,Fully equipped,Gas,0,0,0,0,0,1,0,0,0,1,800.0,25.1
48.0,,,,,,,,,50.7996977,4.3898798,,flatStudio,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,1140.0,75.5
100.0,2.0,1.0,2.0,2025.0,,4.0,,,50.9908173,5.5129716,,flat,Limburg,Flanders,,,Not equipped,,0,0,0,0,0,0,0,0,0,0,1350.0,16.1
27.0,,,,,,4.0,,,50.46749,4.86343,0.6,flatStudio,Namur,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,550.0,50.0
80.0,2.0,1.0,1.0,1958.0,2.0,3.0,255.0,,50.8448814,4.4276519,5.46,flat,Brussels,Brussels,E,Normal,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,1200.0,67.6
88.0,2.0,2.0,,,,,,,50.8411178,4.4686694,,flat,Flemish Brabant,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,2200.0,68.0
57.0,1.0,1.0,,,,,,,51.2037695,4.4112637,,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,730.0,82.1
108.0,3.0,2.0,1.0,,2.0,3.0,118.0,,50.8776941,4.3250025,3.86,flat,Brussels,Brussels,C,Normal,Fully equipped,,0,0,1,0,1,1,1,0,0,1,1700.0,59.7
120.0,3.0,,2.0,,2.0,,147.0,281.0,50.466308,3.9600247,,house,Hainaut,Wallonie,B,A,Fully equipped,,0,0,1,0,0,0,1,0,1,0,1400.0,52.9
,1.0,1.0,,,,,,,50.9548289,4.2290904,,flatStudio,Flemish Brabant,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,700.0,36.5
178.0,3.0,1.0,2.0,,,1.0,,465.0,51.1431626,3.126789,,house,West Flanders,Flanders,B,A,,Gas,0,0,1,1,0,0,0,0,0,0,1150.0,7.3
101.0,2.0,1.0,,,,,,,50.8485549,4.342408,,flat,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,1450.0,71.8
425.0,3.0,2.0,,,,,,,50.8207833,4.37083933,,duplex,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,3250.0,59.6
128.0,2.0,1.0,,,,,,,50.50047669,5.09039488,,flat,Namur,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,739.0,28.4
66.0,1.0,1.0,1.0,2023.0,3.0,,46.0,,51.13028,4.561065,12.69,flat,Antwerp,Flanders,A,Normal,,,0,0,1,0,0,1,0,1,0,0,850.0,45.1
295.0,5.0,2.0,3.0,,2.0,3.0,176.0,,50.832177,4.388949,3.18,house,Brussels,Brussels,D,Excellent,Super equipped,Gas,0,0,1,1,0,0,1,0,0,0,3600.0,81.4
60.0,2.0,2.0,,,,,,,50.8633436,4.4038616,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,1300.0,80.0
200.0,4.0,3.0,3.0,,,,130.0,,50.63615060000001,5.5712183,,flat,Liège,Wallonie,B,B,Fully equipped,Gas,0,0,1,0,0,1,1,0,0,0,1750.0,31.7
86.0,2.0,2.0,,,,,,,50.5992542,4.318438,,groundFloor,Walloon Brabant,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,1200.0,62.7
90.0,1.0,1.0,1.0,2026.0,2.0,,,,51.23918,4.580215,12.57,penthouse,Antwerp,Flanders,,New,,,0,0,1,0,0,1,0,0,0,1,1550.0,46.1
34.0,,,,,,,,,50.854353,4.3472459,0.87,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1600.0,98.9
135.0,,,,,,,110.0,,50.4490864,3.8183635,9.78,flat,Hainaut,Wallonia,B,Excellent,,,0,0,0,0,0,0,0,0,0,0,500.0,20.9
75.0,2.0,1.0,1.0,,2.0,,71.0,,50.51409115,3.5929608,17.72,flat,Hainaut,Wallonia,A,,,,0,0,1,0,0,1,0,0,0,0,770.0,20.1
78.0,2.0,,,,,,,,50.84379,4.40606,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1850.0,85.3
155.0,3.0,1.0,2.0,,4.0,2.0,473.0,,49.8553138,5.4530279,55.81,house,Luxembourg,Wallonia,F,Excellent,Partially equipped,Fuel oil,0,0,1,1,0,0,1,0,0,1,950.0,9.3
269.0,4.0,1.0,2.0,2011.0,4.0,,99.0,,50.9025611,4.6434346,,villa,Flemish Brabant,Flanders,A,,Super equipped,,0,0,1,0,0,0,0,0,0,0,1950.0,45.6
75.0,2.0,1.0,1.0,2020.0,2.0,3.0,92.0,,51.058322,3.2746912,,flat,West Flanders,Flanders,A,A,,,0,0,1,0,0,0,0,0,0,1,750.0,9.0
36.0,1.0,1.0,0.0,,,2.0,,,50.4504951,3.9356952,,flatStudio,Hainaut,Wallonie,,B,Fully equipped,Electricity,0,0,0,0,0,0,0,0,0,0,480.0,30.3
80.0,1.0,1.0,1.0,1960.0,3.0,2.0,370.0,,50.9361622,4.3253411,,flat,Flemish Brabant,Flanders,D,B,Fully equipped,Fuel oil,0,0,0,0,0,0,0,0,0,0,840.0,38.8
330.0,5.0,4.0,4.0,,3.0,2.0,270.0,,50.8012309,4.3962234,,,Brussels,Brussels,E,A,Not equipped,,0,0,1,1,0,0,1,0,0,1,3600.0,76.1
90.0,1.0,1.0,,,,,,,50.8122265,4.33546,3.97,flat,Brussels,Brussels,,Excellent,,Gas,0,0,0,0,0,0,0,0,0,0,1150.0,71.2
63.0,1.0,1.0,,,2.0,,367.0,,51.0512692,3.7035226,,house,East Flanders,Flanders,D,A,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,0,795.0,38.7
85.0,2.0,1.0,,2025.0,,,19.0,,50.8945953,4.4336631,,flat,Flemish Brabant,Flanders,A,,Fully equipped,,0,0,0,0,0,0,0,0,0,0,1575.0,71.5
260.0,4.0,2.0,3.0,,3.0,2.0,660.0,,50.8082012,4.3423445,4.31,villa,Brussels,Brussels,G,Normal,,Gas,0,0,1,1,0,0,0,0,0,0,3500.0,75.4
,,,,,,,,,51.2145072,4.4398313,2.66,flat,Antwerp,Flanders,,,,,0,1,0,0,0,0,0,0,0,0,4200.0,72.7
,1.0,2.0,2.0,,1.0,,,130.0,51.2035607,3.2324546,,,West Flanders,Flanders,A,A,,Gas,0,0,0,1,0,0,0,0,0,0,600.0,25.3
70.0,2.0,1.0,,2020.0,3.0,,87.0,,50.8423689,4.5102993,,flat,Flemish Brabant,Flanders,A,A,Fully equipped,Gas,0,0,1,0,0,1,1,0,0,1,1190.0,59.3
113.0,3.0,1.0,,,,,,,50.4746459,5.67722535,,flat,Liège,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,740.0,25.9
197.0,3.0,2.0,1.0,2015.0,2.0,2.0,81.0,25.0,50.8446252,4.4938617,10.11,house,Flemish Brabant,Flanders,A,Excellent,Super equipped,Gas,0,0,1,1,0,0,0,0,0,1,2400.0,50.3
80.0,1.0,1.0,1.0,,,4.0,,,50.8444482,4.3545028,0.41,flat,Brussels,Brussels,,Excellent,Super equipped,Gas,0,1,1,0,0,0,0,0,0,0,1400.0,86.0
94.0,1.0,1.0,,,,,,,50.745957,5.080831,,flat,Flemish Brabant,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,850.0,23.3
217.0,4.0,1.0,,,,,,,50.7164882,4.699437,,house,Walloon Brabant,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,1700.0,36.1
152.0,2.0,2.0,1.0,1912.0,2.0,,,,50.8676041,4.3737121,,flat,Brussels,Brussels,E,A,Super equipped,Fuel oil,0,0,1,0,0,0,0,0,0,1,1950.0,65.3
115.0,2.0,2.0,2.0,2017.0,3.0,2.0,87.0,,50.6656587,4.3482221,20.13,flat,Walloon Brabant,Wallonia,B,Excellent,,Gas,0,0,0,0,0,0,0,0,0,1,1100.0,45.9
65.0,2.0,2.0,2.0,,,5.0,110.0,,50.8794544,4.4026026,5.19,flat,Brussels,Brussels,C,Excellent,Super equipped,Electricity,0,1,1,0,0,1,0,0,0,0,1550.0,89.0
87.0,2.0,1.0,,,,,,,50.7124063,4.6065756,,flat,Walloon Brabant,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,975.0,55.0
89.0,2.0,1.0,1.0,2014.0,,,85.0,,51.1068196,3.6820857,6.34,flat,East Flanders,Flanders,A,Excellent,,,0,0,1,0,0,0,0,0,0,1,990.0,20.2
169.0,3.0,1.0,2.0,,,,118.0,,50.48345,5.414668,12.68,flat,Liège,Wallonia,B,,,,0,0,1,0,0,1,0,0,0,0,1120.0,38.4
,1.0,1.0,,,,,,,50.9556942,4.2280762,,groundFloor,Flemish Brabant,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,650.0,36.5
120.0,4.0,2.0,,,,,,,50.847723,4.3991484,,house,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,2800.0,91.0
146.0,4.0,1.0,2.0,2025.0,3.0,1.0,,260.0,51.0952131,3.2032332,,house,West Flanders,Flanders,A+,,Super equipped,,0,0,1,0,0,0,0,0,0,1,1350.0,10.7
,1.0,,,,,2.0,215.0,,50.7351012,5.6947522,,flat,Liège,Wallonie,E,,,Gas,0,0,0,0,0,0,0,0,0,0,695.0,23.8
61.0,1.0,1.0,1.0,,2.0,2.0,101.0,,50.5923597,5.8617206,0.15,flat,Liège,Wallonia,B,,,,0,0,1,0,0,0,0,0,0,0,650.0,37.3
86.0,2.0,1.0,,,,,,,50.6141377,5.5117383,,flat,Liège,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,940.0,26.4
68.0,1.0,1.0,,,,,,,50.8230781,4.4020067,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,830.0,71.8
90.0,2.0,1.0,2.0,2023.0,2.0,2.0,51.0,,50.8428199,4.5100906,11.26,duplex,Flemish Brabant,Flanders,A,Excellent,Super equipped,,0,1,1,0,0,0,1,0,0,1,1600.0,59.3
110.0,2.0,1.0,2.0,1990.0,3.0,3.0,139.0,,50.8664187,4.3891478,3.52,flat,Brussels,Brussels,C,Excellent,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,1,1150.0,58.4
232.0,4.0,2.0,2.0,,2.0,,352.0,168.0,50.60034,4.32713,16.15,house,Walloon Brabant,Wallonia,E,,,Gas,0,0,1,1,0,0,0,0,0,0,1500.0,30.3
128.0,2.0,1.0,,,,,,,51.0286524,4.4882284,,house,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,1250.0,46.6
100.0,2.0,,,,,,,,50.38343845,5.24963954,,flat,Namur,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,750.0,16.8
,1.0,,,,,,,,50.861586,4.356391,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1900.0,68.6
122.0,2.0,2.0,,,,,,,50.589629,5.5971368,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,1150.0,23.5
90.0,3.0,1.0,1.0,2022.0,3.0,2.0,,,51.13267,4.552683,12.69,flat,Antwerp,Flanders,,New,,Gas,1,0,1,0,0,1,0,1,0,0,1100.0,45.1
70.0,,,,,,,,,50.8088294,4.3945221,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1479.0,82.0
120.0,3.0,1.0,1.0,2026.0,2.0,,,,50.9783912,4.6398773,11.76,flat,Flemish Brabant,Flanders,,New,Super equipped,Hot air,1,0,1,0,0,1,1,0,0,1,1480.0,21.1
