livable_surface,bedrooms,bathrooms,toilets,build_year,facades,number_of_floors,primary_energy_consumption,land_surface,latitude,longitude,nearest_city_distance_km,property_type,province,region,epc,building_state,kitchen_equipment,heating_type,new_construction,furnished,terrace,garden,swimming_pool,elevator,cellar,solar_panels,air_conditioning,has_parking,price,neighbourhood_price_index
,2.0,,,2005.0,,,297.0,,51.3417344,3.2884656,15.38,loft,West Flanders,Flanders,C,,,,0,0,1,0,0,0,0,0,0,0,695000.0,96.2
69.0,2.0,1.0,,,,,,,50.8267674,4.3069154,,penthouse,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,179000.0,61.0
103.0,3.0,2.0,1.0,2025.0,2.0,7.0,45.0,,50.842365,4.423892,5.22,flat,Brussels,Brussels,A,New,Super equipped,Hot air,1,0,1,0,0,1,1,0,0,0,575000.0,87.1
80.0,2.0,1.0,1.0,,,5.0,257.0,,51.2297369,4.4737173,5.09,flat,Antwerp,Flanders,C,,,Gas,0,0,1,0,0,1,0,0,0,0,199000.0,50.8
,2.0,1.0,1.0,,2.0,,292.0,,50.7563317,3.4286042,14.0,house,West Flanders,Flanders,C,Normal,Partially equipped,Gas,0,0,1,0,0,0,0,0,0,0,114900.0,37.2
99.0,2.0,1.0,1.0,2009.0,2.0,4.0,115.0,,50.842365,4.423892,5.22,flat,Brussels,Brussels,C,Excellent,,,0,0,1,0,0,1,0,0,0,1,420000.0,87.1
,2.0,1.0,,1959.0,4.0,,865.0,,50.4776159,4.1401203,3.46,house,Hainaut,Wallonia,G,To be renovated,,Fuel oil,0,0,0,1,0,0,0,0,0,0,230000.0,8.8
89.0,1.0,1.0,,,,,,,50.838755,4.3355356,,flat,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,230000.0,69.8
81.0,2.0,1.0,,,,,,,51.1260647,4.2057772,,flat,East Flanders,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,225000.0,29.8
68.0,2.0,1.0,,2012.0,,3.0,118.0,,51.1425312,2.732829,15.68,flat,West Flanders,Flanders,B,Fully renovated,,Gas,0,0,1,0,0,1,0,0,0,1,309000.0,86.4
217.0,3.0,2.0,,1948.0,,,372.0,1661.0,50.6969022,4.3538379,16.66,house,Walloon Brabant,Wallonia,E,Normal,,Fuel oil,0,0,0,1,0,0,1,0,0,0,845000.0,77.5
256.0,4.0,2.0,5.0,1993.0,3.0,4.0,184.0,268.0,51.1698999,4.406992,5.51,house,Antwerp,Flanders,B,Normal,,Gas,0,0,1,1,0,0,0,0,0,1,599000.0,53.4
223.0,4.0,1.0,,1988.0,,,369.0,1395.0,51.0446495,3.648158599999999,,house,East Flanders,Flanders,D,C,,Wood,0,0,1,0,0,0,0,0,0,1,750000.0,60.6
976.0,10.0,3.0,,,,,,,50.8482024,4.8171416,,villa,Flemish Brabant,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,1500000.0,65.3
59.0,1.0,1.0,,,,,,,51.2342,2.9357198,,flat,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,245000.0,81.1
173.0,3.0,2.0,,,,,,,50.8323075,4.3456458,,house,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,645000.0,62.6
71.0,2.0,1.0,,,,,,,51.0979739,4.12316808,,groundFloor,East Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,235000.0,18.5
260.0,4.0,4.0,4.0,1979.0,4.0,1.0,295.0,700.0,50.71469,4.3991,15.08,villa,Walloon Brabant,Wallonia,D,Excellent,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,895000.0,73.6
60.0,1.0,,1.0,2026.0,2.0,2.0,72.0,,50.6075985,3.3898846,0.07,flat,Hainaut,Wallonia,A,New,Fully equipped,,1,0,1,0,1,1,1,1,0,1,219000.0,61.5
18.0,0.0,1.0,0.0,2015.0,,3.0,,,51.1921309,3.1991968,,studentFlat,West Flanders,Flanders,A,B,Fully equipped,Gas,0,0,0,0,0,1,0,0,0,0,130000.0,71.2
120.0,2.0,,,,,,662.0,515.0,49.717956,5.174034,69.95,house,Luxembourg,Wallonia,G,To be renovated,,,0,0,0,1,0,0,0,0,0,0,75000.0,15.4
75.0,1.0,1.0,,,,,,,49.693272,5.8083581,,flat,Luxembourg,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,270000.0,45.5
75.0,2.0,,,2014.0,,,,,50.6450944,5.5736112,,flat,Liège,Wallonie,C,A,,,0,0,1,0,0,0,1,0,0,0,299000.0,67.2
235.0,5.0,1.0,2.0,1956.0,4.0,,337.0,5510.0,50.3454385,4.4771171,7.62,house,Hainaut,Wallonia,D,Excellent,,Fuel oil,0,0,1,1,0,0,1,0,0,1,745000.0,51.8
95.0,2.0,1.0,1.0,2007.0,2.0,3.0,93.0,,49.693272,5.8083581,25.0,flat,Luxembourg,Wallonia,B,Normal,,Gas,0,0,1,0,0,1,1,0,0,1,290000.0,45.5
104.0,2.0,1.0,1.0,,2.0,,288.0,77.0,51.06943740000001,3.705457499999999,,house,East Flanders,Flanders,C,B,,,0,0,1,0,0,0,0,0,0,0,295000.0,59.3
189.0,3.0,3.0,4.0,2020.0,2.0,,45.0,,50.84492,4.51848,11.84,flat,Flemish Brabant,Flanders,A,New,,Gas,0,0,1,1,0,1,0,0,0,1,1377000.0,97.8
247.0,5.0,1.0,2.0,2006.0,2.0,3.0,114.0,288.0,50.7609815,4.0240956,19.96,house,Flemish Brabant,Flanders,B,,,Gas,0,0,0,1,0,0,0,1,0,1,440000.0,32.5
113.0,2.0,1.0,1.0,1926.0,2.0,4.0,175.0,,50.8371766,4.3608672,1.31,flat,Brussels,Brussels,D,Normal,Super equipped,Gas,0,0,1,0,0,1,1,0,0,0,545000.0,90.5
94.0,2.0,1.0,1.0,,,,,,51.17556949999999,2.876184,,groundFloor,West Flanders,Flanders,A+,A,,,1,0,1,1,0,0,0,0,0,0,319900.0,42.8
42.0,2.0,1.0,1.0,1972.0,,3.0,388.0,,51.2674959,3.0319968,9.4,flat,West Flanders,Flanders,D,Excellent,,Electricity,0,1,1,0,0,0,0,0,0,1,187000.0,63.6
155.0,3.0,1.0,,1984.0,,,334.0,430.0,50.7698903,4.5198954,14.68,house,Flemish Brabant,Flanders,D,Normal,,Gas,0,0,1,1,0,0,1,0,0,0,454000.0,52.9
50.0,1.0,1.0,1.0,,2.0,5.0,276.0,,50.82743,3.260697,0.3,flat,West Flanders,Flanders,C,Normal,,Fuel oil,0,0,1,0,0,1,0,0,0,0,148000.0,75.3
,3.0,,,,,,,,50.2490537,4.7147833,,house,Namur,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,110000.0,17.6
143.0,2.0,,,,4.0,,234.0,,50.8,4.3166667,5.69,groundFloor,Brussels,Brussels,E,,,Gas,0,0,1,1,0,0,0,0,0,1,585000.0,58.2
218.0,3.0,2.0,2.0,,4.0,,,544.0,51.0980628,4.5051426,7.97,house,Antwerp,Flanders,,New,,,1,0,0,0,0,0,0,0,0,0,688363.0,45.2
120.0,3.0,2.0,2.0,,2.0,2.0,,,51.0317801,3.7698935,4.44,flat,East Flanders,Flanders,,New,Super equipped,Hot air,1,0,1,0,0,1,0,0,0,0,509000.0,79.9
161.0,3.0,2.0,3.0,1979.0,3.0,4.0,344.0,,50.8,4.3333333,5.32,penthouse,Brussels,Brussels,F,Excellent,,,0,0,1,0,1,1,0,1,0,0,720000.0,85.3
497.0,7.0,3.0,3.0,1930.0,3.0,3.0,153.0,3046.0,51.3251119,4.5164881,14.18,house,Antwerp,Flanders,B,Excellent,Super equipped,,0,0,1,1,0,0,1,0,0,1,1250000.0,35.9
180.0,4.0,1.0,,,,,210.0,365.0,50.78275,4.2904703,8.25,house,Flemish Brabant,Flanders,C,Fully renovated,,Gas,0,0,1,1,0,0,0,0,0,0,430000.0,48.7
110.0,3.0,1.0,2.0,2023.0,,,8.0,1128.0,50.1144004,4.4349296,,house,Namur,Wallonie,A+,,Partially equipped,,0,0,1,0,0,0,0,0,0,0,340000.0,7.8
77.0,1.0,1.0,1.0,,2.0,,257.0,,50.9301318,4.0409619,,groundFloor,East Flanders,Flanders,C,A,Super equipped,Gas,0,0,1,0,0,1,1,0,0,1,189000.0,57.3
,4.0,2.0,3.0,2003.0,4.0,2.0,255.0,991.0,50.6469728,5.482724,,villa,Liège,Wallonie,C,A,Super equipped,Gas,0,0,1,1,0,0,0,0,0,1,595000.0,12.8
89.0,2.0,1.0,,,,,,,51.2088742,4.4014877,,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,425000.0,85.0
133.0,2.0,1.0,,,2.0,,357.0,50.0,50.181185,5.575473,45.06,house,Luxembourg,Wallonia,E,,,Fuel oil,0,0,1,0,0,0,0,0,0,0,149900.0,21.2
208.0,4.0,1.0,2.0,2025.0,2.0,,28.0,88.0,50.9334,5.326279,0.86,house,Limburg,Flanders,A,New,,,0,0,0,0,0,0,0,0,0,0,430000.0,57.9
104.0,2.0,1.0,,,,,,,50.6365168,5.5708012,,flat,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,445000.0,69.2
181.0,3.0,1.0,,,,,,,50.6325787,5.2420574,,house,Liège,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,539000.0,34.6
117.0,2.0,1.0,2.0,2024.0,3.0,4.0,,,50.7465137,3.6019893,21.57,flat,East Flanders,Flanders,,,Super equipped,,1,0,1,0,0,0,0,0,0,0,401996.0,41.1
230.0,3.0,1.0,,,,,,,50.7847469,3.0642024,,house,West Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,139900.0,5.2
113.0,2.0,,2.0,,2.0,,107.0,,50.4000125,3.7827922,13.69,house,Hainaut,Wallonia,B,,,Gas,0,0,1,0,0,0,0,0,0,1,249000.0,1.6
107.0,2.0,2.0,,,,,,,50.6056059,3.3880367,,flat,Hainaut,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,280500.0,54.3
75.0,2.0,1.0,1.0,2027.0,,,,,51.1824303,2.8025457,9.17,flat,West Flanders,Flanders,,Excellent,,,1,0,1,0,0,1,0,0,0,1,410000.0,90.6
75.0,2.0,1.0,,,,,,,51.1175048,2.6370549,,flat,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,385000.0,86.5
74.0,2.0,1.0,1.0,2016.0,,,109.0,,50.9393999,5.3371979,0.97,groundFloor,Limburg,Flanders,B,,,Gas,0,0,1,0,0,1,0,0,0,0,365000.0,75.0
178.0,3.0,1.0,2.0,2026.0,,,,586.0,50.8137839,3.8809933,,house,East Flanders,Flanders,,A,,,0,0,0,0,0,0,0,0,0,0,425000.0,19.3
591.0,6.0,1.0,,1970.0,4.0,2.0,178.0,6081.0,50.9560242,3.9111892,8.94,house,East Flanders,Flanders,B,Normal,,Gas,0,0,1,1,0,0,1,0,0,1,949000.0,39.1
189.0,4.0,1.0,2.0,2022.0,4.0,1.0,,484.0,51.1130917,4.4795847,,house,Antwerp,Flanders,A,A,Super equipped,Gas,0,0,0,0,0,0,0,0,0,1,675000.0,49.6
86.0,2.0,1.0,1.0,1950.0,2.0,,352.0,,50.6064788,3.3888574,,flat,Hainaut,Wallonie,E,B,Partially equipped,Gas,0,0,0,0,0,0,0,0,0,0,149000.0,48.7
257.0,3.0,3.0,,,,,,,50.80496,4.36976,,penthouse,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,1990000.0,93.0
70.0,1.0,1.0,1.0,1959.0,3.0,,273.0,,50.8516849,4.400229,3.58,flat,Brussels,Brussels,E,Normal,,Gas,0,0,1,0,0,0,1,0,0,0,269000.0,64.8
192.0,3.0,1.0,2.0,2026.0,2.0,,9.0,261.0,51.1134232,4.9112257,,house,Antwerp,Flanders,A,,,,1,0,1,0,0,0,0,0,0,1,499000.0,42.4
45.0,1.0,1.0,,,,,,,50.6419676,5.5568324,,flat,Liège,Wallonia,G,,,,0,0,0,0,0,0,0,0,0,0,135000.0,41.2
147.0,4.0,1.0,2.0,,4.0,,,650.0,50.1694226,4.9798922,34.01,house,Namur,Wallonia,,New,,,1,0,0,0,0,0,0,0,0,0,337225.0,17.5
100.0,3.0,1.0,2.0,1900.0,4.0,2.0,449.0,1200.0,50.1001161,5.0109233,42.02,house,Namur,Wallonia,F,To renovate,Fully equipped,Fuel oil,0,0,0,1,0,0,0,0,0,1,279000.0,8.8
307.0,3.0,1.0,2.0,1996.0,4.0,,265.0,995.0,50.9774517,4.547009099999999,,villa,Flemish Brabant,Flanders,C,B,Fully equipped,Fuel oil,0,0,0,0,0,0,0,0,0,1,995000.0,53.3
,3.0,2.0,,,,,,,50.81546,5.18666,,flat,Limburg,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,475000.0,41.8
169.0,3.0,,2.0,1977.0,3.0,,243.0,623.0,51.303997,4.7304157,24.68,house,Antwerp,Flanders,C,Normal,,,0,0,1,1,0,0,0,0,0,0,469900.0,43.7
109.0,3.0,1.0,,,3.0,2.0,287.0,236.0,50.9199953,4.0381724,,house,East Flanders,Flanders,C,,,Gas,0,0,1,1,0,0,0,0,0,0,265000.0,55.2
82.0,2.0,1.0,,,,,,,51.2178111,2.8889817,,flat,West Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,360000.0,85.0
168.0,3.0,2.0,2.0,1906.0,2.0,4.0,148.0,,50.8208338,4.3851947,,flat,Brussels,Brussels,C,A,,Gas,0,0,0,1,0,1,1,0,0,0,539000.0,82.3
283.0,4.0,2.0,2.0,1938.0,3.0,,165.0,317.0,51.04023,4.47326,1.43,house,Antwerp,Flanders,B,Normal,,Gas,0,0,1,1,0,0,0,0,0,0,625000.0,38.0
100.0,2.0,1.0,,,,,,,50.4435306,4.63076794,,house,Namur,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,280000.0,47.3
80.0,1.0,1.0,1.0,1974.0,2.0,,159.0,,51.2486702,4.439379199999999,,flat,Antwerp,Flanders,B,A,Partially equipped,,0,0,1,0,0,1,0,0,1,0,209500.0,38.3
101.0,2.0,1.0,1.0,2023.0,2.0,6.0,45.0,,50.8324378,4.3239892,2.41,flat,Brussels,Brussels,A,New,Super equipped,,1,0,1,1,1,1,1,0,0,1,354500.0,73.5
280.0,5.0,2.0,,,,,,,50.7841,4.49365,,house,Flemish Brabant,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,775000.0,55.2
75.0,1.0,,,,,,,,50.446734,4.630735,13.78,flat,Namur,Wallonia,,New,,,1,0,0,1,0,0,1,0,0,0,205146.0,48.3
117.0,2.0,,,2026.0,2.0,2.0,,,50.8933787,3.4229251,13.26,flat,West Flanders,Flanders,,New,,,1,0,1,1,0,1,0,1,0,0,605000.0,81.7
121.0,2.0,1.0,2.0,2023.0,2.0,1.0,75.0,,50.8729561,4.3508201,2.92,flat,Brussels,Brussels,B,New,Super equipped,Gas,1,0,1,0,0,0,0,0,0,0,350000.0,51.0
247.0,5.0,4.0,,,,,,,50.5085466,5.4925965,,house,Liège,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,480000.0,53.3
170.0,4.0,2.0,,1918.0,2.0,3.0,131.0,180.0,49.6812809,5.8094931,,house,Luxembourg,Wallonie,B,,,Gas,0,0,0,1,0,0,1,0,0,0,520000.0,54.0
59.0,1.0,1.0,1.0,,4.0,3.0,80.0,,50.5528705,4.7034309,15.24,flat,Namur,Wallonia,A,New,,Hot air,1,0,1,1,0,1,0,0,0,0,230000.0,66.0
324.0,5.0,,,1920.0,,1.0,306.0,400.0,50.8,4.3333333,5.32,house,Brussels,Brussels,F,To be renovated,,,0,0,0,1,0,0,0,0,0,0,950000.0,85.3
67.0,1.0,1.0,1.0,2025.0,2.0,4.0,44.0,,50.4733517,4.8640371,0.86,flat,Namur,Wallonia,A+,New,Super equipped,,1,0,1,0,0,1,0,1,0,0,246555.0,69.3
87.0,2.0,1.0,1.0,2027.0,3.0,1.0,,,51.05418700000001,4.204306799999999,,flat,Antwerp,Flanders,,,,,1,0,0,1,0,1,0,0,0,0,354900.0,46.3
55.0,1.0,1.0,1.0,1900.0,2.0,3.0,,,50.8528993,4.3848872,2.55,flat,Brussels,Brussels,,To renovate,,,0,0,0,0,0,0,0,0,0,0,179000.0,60.5
116.0,2.0,1.0,,,,,,,50.6410083,5.5814706,,penthouse,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,320000.0,24.6
241.0,4.0,1.0,,,,,,,51.08502,3.922192,,house,East Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,549000.0,36.8
91.0,2.0,1.0,,,,,,,49.5994399,5.4818248,,flat,Luxembourg,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,286000.0,53.3
196.0,3.0,1.0,1.0,1961.0,4.0,1.0,387.0,2190.0,51.0218018,5.0271918,23.99,house,Limburg,Flanders,D,To be renovated,,Fuel oil,0,0,1,1,0,0,1,0,0,1,319000.0,30.6
102.0,2.0,1.0,1.0,2022.0,,,41.0,,50.7459126,3.219272,0.9,flat,Hainaut,Wallonia,A+,New,Fully equipped,Gas,1,0,1,1,0,1,0,1,0,0,285500.0,13.7
119.0,3.0,1.0,2.0,,3.0,2.0,,,50.5021374,4.1108248,5.73,groundFloor,Hainaut,Wallonia,,New,Fully equipped,,1,0,1,1,0,1,0,1,0,0,293500.0,13.0
298.0,3.0,1.0,,,,,,,50.9816948,4.354109,,house,Flemish Brabant,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,355000.0,54.7
135.0,3.0,1.0,,,,,,,50.8600168,4.4042777,,house,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,395000.0,70.6
75.0,1.0,3.0,,,,,,,50.83156,4.43569,,flat,Brussels,Brussels,A,,,,0,0,0,0,0,0,0,0,0,0,485000.0,97.0
134.0,3.0,1.0,,,3.0,,0.0,230.0,50.90213,4.00511,4.78,house,East Flanders,Flanders,A+,New,,,1,0,0,1,0,0,0,0,0,0,413736.0,51.3
127.0,3.0,1.0,1.0,1932.0,3.0,,834.0,1050.0,50.9263491,4.0112735,,house,East Flanders,Flanders,F,D,Fully equipped,Gas,0,0,1,0,0,0,1,0,0,0,249000.0,31.9
214.0,3.0,1.0,,,,,,,51.0201571,4.6219918,,villa,Antwerp,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,1250000.0,44.5
86.0,2.0,1.0,1.0,,,,112.0,,51.1699133,4.1587626,,flat,East Flanders,Flanders,B,B,,,0,0,1,0,0,1,1,0,0,1,250000.0,27.8
110.0,2.0,1.0,1.0,,2.0,3.0,,,51.1285571,4.5771117,,flat,Antwerp,Flanders,B,A,,Electricity,0,0,1,0,0,1,0,0,0,0,298000.0,50.0
120.0,4.0,1.0,,,,,,,50.8441715,3.2235277,,house,West Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,245000.0,22.5
69.0,2.0,1.0,1.0,1968.0,2.0,9.0,111.0,,51.1477603,2.7137478,16.47,flat,West Flanders,Flanders,B,Excellent,,Fuel oil,0,1,1,1,0,1,0,0,0,0,535000.0,87.1
36.0,,1.0,1.0,2007.0,,,164.0,,50.71682615,4.61375064,19.12,flatStudio,Walloon Brabant,Wallonia,B,,,Gas,0,0,1,0,0,0,0,0,0,0,165000.0,74.7
132.0,2.0,1.0,2.0,,2.0,1.0,385.0,382.0,50.4153944,4.4682001,1.75,house,Hainaut,Wallonia,E,To renovate,Fully equipped,Fuel oil,0,0,1,1,0,0,1,0,0,0,159000.0,8.4
225.0,7.0,4.0,4.0,1900.0,2.0,3.0,125.0,,50.8705773,4.345130999999999,,,Brussels,Brussels,C,B,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,0,519000.0,56.3
160.0,3.0,1.0,1.0,,,,668.0,165.0,50.4218859,3.8438003,,house,Hainaut,Wallonie,G,D,Not equipped,,0,0,0,0,0,0,0,0,0,0,85000.0,12.2
103.0,2.0,1.0,1.0,1999.0,2.0,2.0,147.0,,51.2053243,4.3437242,,flat,Antwerp,Flanders,B,A,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,1,315000.0,41.6
98.0,2.0,2.0,,,,,,,50.8531186,4.4277069,,flat,Brussels,Brussels,A,,,,0,0,0,0,0,0,0,0,0,0,420000.0,91.1
100.0,2.0,1.0,1.0,1966.0,2.0,2.0,238.0,,51.3143378,4.9443852,,flat,Antwerp,Flanders,C,B,Partially equipped,Gas,0,0,1,0,0,0,0,0,1,0,219000.0,63.6
36.0,0.0,1.0,1.0,1965.0,,20.0,89.0,,50.8291215,4.3086647,,flatStudio,Brussels,Brussels,B,A,Partially equipped,Gas,0,0,1,0,0,1,0,0,0,0,140000.0,68.9
97.0,2.0,1.0,1.0,2027.0,2.0,3.0,37.0,,50.79091769999999,4.3572107,,groundFloor,Brussels,Brussels,A,,Super equipped,,1,0,1,1,0,1,1,0,0,0,545000.0,90.7
153.0,3.0,1.0,2.0,,3.0,,285.0,312.0,51.1699,4.169942,1.9,house,East Flanders,Flanders,C,To be renovated,,,0,0,1,1,0,0,0,0,0,1,375000.0,30.7
146.0,3.0,1.0,,,,,,,51.13829,4.56366,,house,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,415000.0,57.6
85.0,2.0,0.0,0.0,1978.0,2.0,3.0,127.0,,51.0638813,3.1033651,,flat,West Flanders,Flanders,B,A,,,0,0,0,0,0,0,0,0,0,0,189000.0,14.2
440.0,3.0,3.0,3.0,2015.0,,,111.0,620.0,51.2326164,3.2291302,,villa,West Flanders,Flanders,B,B,Fully equipped,Gas,0,0,1,0,1,0,0,0,0,1,945000.0,72.4
41.0,1.0,1.0,1.0,,2.0,5.0,592.0,,50.6350757,5.5628874,1.34,flat,Liège,Wallonia,G,Normal,Partially equipped,Gas,0,0,0,0,0,1,0,0,0,0,110000.0,46.7
115.0,4.0,1.0,,,,,,,50.6009294,5.4680595,,house,Liège,Wallonia,F,,,,0,0,0,0,0,0,0,0,0,0,150000.0,12.2
104.0,2.0,1.0,,,,,,,50.6363415,5.5697833,,penthouse,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,379000.0,60.8
112.0,2.0,2.0,,,,,,,50.632142,5.5650761,,flat,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,396550.0,65.2
115.0,3.0,,,,,,,,51.3409252,3.2950235,,flat,West Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,570000.0,96.1
116.0,4.0,1.0,1.0,1920.0,,,779.0,1420.0,50.90400191,4.13256504,7.86,cottage,Flemish Brabant,Flanders,F,To be renovated,,Gas,0,0,0,1,0,0,1,0,0,0,295000.0,36.6
,2.0,1.0,1.0,,4.0,,465.0,,50.66742800000001,3.3659658,,villa,Hainaut,Wallonie,F,,,Fuel oil,0,0,0,0,0,0,0,0,0,0,220000.0,23.4
140.0,2.0,2.0,2.0,1934.0,3.0,,312.0,,50.9782692,4.9773215,,flat,Flemish Brabant,Flanders,D,B,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,0,380000.0,54.0
60.0,2.0,2.0,2.0,1994.0,,,398.0,,51.130302,2.666275,,flat,West Flanders,Flanders,D,,,Electricity,0,0,1,0,0,0,0,0,0,0,350000.0,97.0
105.0,3.0,1.0,2.0,2024.0,2.0,,104.0,327.0,50.4567,4.09927,7.01,house,Hainaut,Wallonia,B,Excellent,Fully equipped,Gas,0,0,1,1,0,0,0,0,0,0,325000.0,10.0
195.0,4.0,1.0,1.0,1900.0,2.0,3.0,276.0,69.0,51.0564212,3.7360874,1.33,house,East Flanders,Flanders,C,Normal,Fully equipped,Gas,0,0,0,0,0,0,1,0,0,0,399000.0,55.9
42.0,1.0,1.0,1.0,,2.0,4.0,317.0,,50.8502613,4.3899488,2.84,flat,Brussels,Brussels,F,Normal,,Electricity,0,0,0,0,0,1,0,0,0,0,145000.0,49.3
,4.0,,,,,,,,50.0911782,4.6726455,,house,Namur,Wallonia,G,,,,0,0,0,0,0,0,0,0,0,0,130000.0,12.2
220.0,3.0,1.0,2.0,,,,409.0,,50.8415621,4.4025251,,,Brussels,Brussels,G,A,Not equipped,Gas,0,0,0,0,0,0,1,0,0,0,590000.0,77.0
94.0,2.0,1.0,1.0,1980.0,,2.0,228.0,,51.17590149999999,4.3936175,,groundFloor,Antwerp,Flanders,C,C,Fully equipped,Gas,0,0,0,1,0,0,0,0,0,1,289000.0,57.9
,3.0,2.0,,,,,,,50.8202924,3.2704422,,penthouse,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,903500.0,61.8
155.0,3.0,1.0,,,,,,,51.033,4.48555,,house,Antwerp,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,549000.0,81.3
168.0,3.0,2.0,3.0,1982.0,3.0,1.0,361.0,371.0,50.67318909999999,4.6150956,,house,Walloon Brabant,Wallonie,E,D,Partially equipped,Gas,0,0,1,0,0,0,1,0,0,1,660000.0,82.3
117.0,2.0,1.0,,,,,,,50.6373769,5.5709067,,flat,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,375000.0,58.8
120.0,2.0,,,,,,,,50.6192588,5.5224997,,house,Liège,Wallonia,F,,,,0,0,0,0,0,0,0,0,0,0,129000.0,24.6
225.0,3.0,2.0,3.0,,,,700.0,3420.0,51.1545363,3.2332169,6.12,house,West Flanders,Flanders,F,Excellent,,,0,0,1,1,0,0,0,0,0,0,795000.0,51.6
130.0,3.0,1.0,,,,,,,50.6282933,5.597408,,groundFloor,Liège,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,199000.0,24.1
318.0,5.0,1.0,2.0,,2.0,,396.0,440.0,50.7860429,3.917881099999999,,house,East Flanders,Flanders,D,A,Not equipped,,0,0,0,0,0,0,1,0,0,1,299000.0,34.5
194.0,4.0,1.0,2.0,1954.0,4.0,,166.0,1084.0,50.8539708,3.2837153,,house,West Flanders,Flanders,B,B,,,0,0,1,0,0,0,1,0,0,1,665000.0,28.4
217.0,3.0,1.0,,,,,,,51.12704,4.199709,,house,East Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,249000.0,30.3
95.0,2.0,1.0,,,,,,,50.8165738,3.2806029,,flat,West Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,295000.0,45.0
153.0,4.0,1.0,2.0,,,1.0,336.0,8376.0,50.7075624,5.2468175,,house,Liège,Wallonie,D,B,Not equipped,Wood,0,0,1,1,0,0,0,0,0,1,269000.0,65.2
115.0,3.0,1.0,2.0,,2.0,3.0,,,50.4708116,4.4338256,6.72,groundFloor,Hainaut,Wallonia,,New,Super equipped,Gas,1,0,1,1,0,0,1,0,0,1,310000.0,47.4
140.0,3.0,1.0,1.0,1970.0,,,,,51.199675,3.208403,1.56,flat,West Flanders,Flanders,,,,,0,0,1,0,0,1,0,0,0,0,329000.0,71.2
119.0,2.0,2.0,,,,,,,50.82349787,4.42930937,,penthouse,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,549000.0,93.4
,4.0,,,,,,,,51.154444,4.138554,,house,East Flanders,Flanders,E,,,,0,0,0,0,0,0,0,0,0,0,360000.0,29.2
97.0,1.0,1.0,1.0,,2.0,6.0,,,50.4674593,4.8718068,0.01,flat,Namur,Wallonia,,New,,,1,0,1,1,0,1,0,0,0,0,306000.0,72.4
131.0,3.0,1.0,2.0,1951.0,2.0,,300.0,,50.8234783,4.5093074,11.49,house,Flemish Brabant,Flanders,C,,,Gas,0,0,0,1,0,0,1,0,0,0,419000.0,67.0
92.0,2.0,1.0,,,,,,,50.92865,5.347836,,flat,Limburg,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,325000.0,49.4
