refnis,postal_code_main,n_postal_codes,municipality,province,region,year,property_type,median_price_eur,n_transactions,n_quarters
56078,6530,6,THUIN,Hainaut,Wallonia,2019,houses_closed,160000,59,1
56078,6530,6,THUIN,Hainaut,Wallonia,2020,houses_closed,142500,57,1
56078,6530,6,THUIN,Hainaut,Wallonia,2021,houses_closed,172500,64,1
56078,6530,6,THUIN,Hainaut,Wallonia,2022,houses_closed,200000,56,1
56078,6530,6,THUIN,Hainaut,Wallonia,2023,houses_closed,163385,65,2
56078,6530,6,THUIN,Hainaut,Wallonia,2024,houses_closed,180532,69,2
56078,6530,6,THUIN,Hainaut,Wallonia,2011,houses_open,183636,59,2
56078,6530,6,THUIN,Hainaut,Wallonia,2012,houses_open,177500,61,1
56078,6530,6,THUIN,Hainaut,Wallonia,2014,houses_open,158750,58,1
56078,6530,6,THUIN,Hainaut,Wallonia,2016,houses_open,247500,50,1
56078,6530,6,THUIN,Hainaut,Wallonia,2017,houses_open,202875,57,2
56078,6530,6,THUIN,Hainaut,Wallonia,2019,houses_open,186471,65,2
56078,6530,6,THUIN,Hainaut,Wallonia,2020,houses_open,227000,63,1
56078,6530,6,THUIN,Hainaut,Wallonia,2021,houses_open,277150,68,2
56078,6530,6,THUIN,Hainaut,Wallonia,2023,houses_open,286250,65,2
56078,6530,6,THUIN,Hainaut,Wallonia,2025,houses_open,298500,60,1
57081,7500,20,TOURNAI,Hainaut,Wallonia,2010,apartments,113432,81,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2011,apartments,128191,121,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2012,apartments,124733,88,3
57081,7500,20,TOURNAI,Hainaut,Wallonia,2013,apartments,123568,96,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2014,apartments,132432,111,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2015,apartments,134851,101,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2016,apartments,134295,139,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2017,apartments,119883,120,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2018,apartments,132947,161,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2019,apartments,130747,144,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2020,apartments,156472,161,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2021,apartments,152121,199,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2022,apartments,148230,174,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2023,apartments,161384,176,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2024,apartments,157725,158,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2025,apartments,158073,219,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2010,houses_all,147779,502,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2011,houses_all,157091,570,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2012,houses_all,159507,519,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2013,houses_all,152261,471,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2014,houses_all,151971,511,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2015,houses_all,168397,574,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2016,houses_all,167494,535,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2017,houses_all,163338,592,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2018,houses_all,167696,609,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2019,houses_all,182517,592,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2020,houses_all,183170,593,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2021,houses_all,191718,694,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2022,houses_all,204426,610,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2023,houses_all,211625,554,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2024,houses_all,204476,598,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2025,houses_all,230740,676,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2010,houses_closed,130506,346,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2011,houses_closed,142695,377,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2012,houses_closed,144449,352,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2013,houses_closed,139106,327,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2014,houses_closed,135906,361,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2015,houses_closed,148732,378,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2016,houses_closed,147152,365,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2017,houses_closed,147264,406,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2018,houses_closed,148625,411,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2019,houses_closed,157875,423,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2020,houses_closed,159859,405,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2021,houses_closed,168304,462,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2022,houses_closed,180249,402,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2023,houses_closed,178612,380,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2024,houses_closed,184579,404,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2025,houses_closed,190218,436,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2010,houses_open,218962,156,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2011,houses_open,197430,193,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2012,houses_open,210762,167,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2013,houses_open,222604,144,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2014,houses_open,200137,150,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2015,houses_open,222602,196,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2016,houses_open,226026,170,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2017,houses_open,221505,186,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2018,houses_open,220505,198,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2019,houses_open,245089,169,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2020,houses_open,262109,188,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2021,houses_open,274817,232,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2022,houses_open,281995,208,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2023,houses_open,278316,174,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2024,houses_open,269407,194,4
57081,7500,20,TOURNAI,Hainaut,Wallonia,2025,houses_open,314225,240,4
61003,4540,1,AMAY,Liege,Wallonia,2010,houses_all,133121,149,4
61003,4540,1,AMAY,Liege,Wallonia,2011,houses_all,131846,130,4
61003,4540,1,AMAY,Liege,Wallonia,2012,houses_all,139350,123,4
61003,4540,1,AMAY,Liege,Wallonia,2013,houses_all,140022,114,4
61003,4540,1,AMAY,Liege,Wallonia,2014,houses_all,131496,137,4
61003,4540,1,AMAY,Liege,Wallonia,2015,houses_all,143481,125,3
61003,4540,1,AMAY,Liege,Wallonia,2016,houses_all,143486,147,4
61003,4540,1,AMAY,Liege,Wallonia,2017,houses_all,145972,143,4
61003,4540,1,AMAY,Liege,Wallonia,2018,houses_all,148729,129,4
61003,4540,1,AMAY,Liege,Wallonia,2019,houses_all,167655,161,4
61003,4540,1,AMAY,Liege,Wallonia,2020,houses_all,175818,159,4
61003,4540,1,AMAY,Liege,Wallonia,2021,houses_all,180176,142,4
61003,4540,1,AMAY,Liege,Wallonia,2022,houses_all,204932,155,4
61003,4540,1,AMAY,Liege,Wallonia,2023,houses_all,202873,138,4
61003,4540,1,AMAY,Liege,Wallonia,2024,houses_all,202056,124,4
61003,4540,1,AMAY,Liege,Wallonia,2025,houses_all,215375,130,4
61003,4540,1,AMAY,Liege,Wallonia,2010,houses_closed,121050,101,4
61003,4540,1,AMAY,Liege,Wallonia,2011,houses_closed,116758,89,4
61003,4540,1,AMAY,Liege,Wallonia,2012,houses_closed,135435,92,4
61003,4540,1,AMAY,Liege,Wallonia,2013,houses_closed,131029,80,3
61003,4540,1,AMAY,Liege,Wallonia,2014,houses_closed,112480,89,3
61003,4540,1,AMAY,Liege,Wallonia,2015,houses_closed,128279,80,3
61003,4540,1,AMAY,Liege,Wallonia,2016,houses_closed,137640,108,3
61003,4540,1,AMAY,Liege,Wallonia,2017,houses_closed,135047,102,3
61003,4540,1,AMAY,Liege,Wallonia,2018,houses_closed,143582,95,3
61003,4540,1,AMAY,Liege,Wallonia,2019,houses_closed,144088,119,4
61003,4540,1,AMAY,Liege,Wallonia,2020,houses_closed,156734,111,4
61003,4540,1,AMAY,Liege,Wallonia,2021,houses_closed,161864,99,4
61003,4540,1,AMAY,Liege,Wallonia,2022,houses_closed,185598,92,4
61003,4540,1,AMAY,Liege,Wallonia,2023,houses_closed,185547,95,4
61003,4540,1,AMAY,Liege,Wallonia,2024,houses_closed,188976,85,4
61003,4540,1,AMAY,Liege,Wallonia,2025,houses_closed,195914,93,4
61003,4540,1,AMAY,Liege,Wallonia,2010,houses_open,172500,48,1
61003,4540,1,AMAY,Liege,Wallonia,2020,houses_open,210000,48,1
61003,4540,1,AMAY,Liege,Wallonia,2022,houses_open,246311,63,2
61003,4540,1,AMAY,Liege,Wallonia,2025,houses_open,303500,37,1
62003,4430,3,ANS,Liege,Wallonia,2011,apartments,100000,41,1
62003,4430,3,ANS,Liege,Wallonia,2019,apartments,151000,54,1
62003,4430,3,ANS,Liege,Wallonia,2020,apartments,150500,57,1
62003,4430,3,ANS,Liege,Wallonia,2022,apartments,170000,57,1
62003,4430,3,ANS,Liege,Wallonia,2024,apartments,153500,63,1
62003,4430,3,ANS,Liege,Wallonia,2025,apartments,181000,65,1
62003,4430,3,ANS,Liege,Wallonia,2010,houses_all,133824,188,4
62003,4430,3,ANS,Liege,Wallonia,2011,houses_all,147988,251,4
62003,4430,3,ANS,Liege,Wallonia,2012,houses_all,142158,203,4
62003,4430,3,ANS,Liege,Wallonia,2013,houses_all,139738,191,4
62003,4430,3,ANS,Liege,Wallonia,2014,houses_all,138747,192,4
62003,4430,3,ANS,Liege,Wallonia,2015,houses_all,148954,208,4
62003,4430,3,ANS,Liege,Wallonia,2016,houses_all,154242,215,4
62003,4430,3,ANS,Liege,Wallonia,2017,houses_all,155312,252,4
62003,4430,3,ANS,Liege,Wallonia,2018,houses_all,164131,455,4
62003,4430,3,ANS,Liege,Wallonia,2019,houses_all,169839,231,4
62003,4430,3,ANS,Liege,Wallonia,2020,houses_all,181904,230,4
62003,4430,3,ANS,Liege,Wallonia,2021,houses_all,193177,271,4
62003,4430,3,ANS,Liege,Wallonia,2022,houses_all,202020,255,4
62003,4430,3,ANS,Liege,Wallonia,2023,houses_all,208707,226,4
62003,4430,3,ANS,Liege,Wallonia,2024,houses_all,213593,199,4
62003,4430,3,ANS,Liege,Wallonia,2025,houses_all,230299,278,4
62003,4430,3,ANS,Liege,Wallonia,2010,houses_closed,130129,174,4
62003,4430,3,ANS,Liege,Wallonia,2011,houses_closed,143450,221,4
62003,4430,3,ANS,Liege,Wallonia,2012,houses_closed,136218,178,4
62003,4430,3,ANS,Liege,Wallonia,2013,houses_closed,137845,177,4
62003,4430,3,ANS,Liege,Wallonia,2014,houses_closed,137072,180,4
62003,4430,3,ANS,Liege,Wallonia,2015,houses_closed,144749,188,4
62003,4430,3,ANS,Liege,Wallonia,2016,houses_closed,149088,194,4
62003,4430,3,ANS,Liege,Wallonia,2017,houses_closed,151925,230,4
62003,4430,3,ANS,Liege,Wallonia,2018,houses_closed,162218,357,4
62003,4430,3,ANS,Liege,Wallonia,2019,houses_closed,165331,204,4
62003,4430,3,ANS,Liege,Wallonia,2020,houses_closed,174308,201,4
62003,4430,3,ANS,Liege,Wallonia,2021,houses_closed,180992,239,4
62003,4430,3,ANS,Liege,Wallonia,2022,houses_closed,194245,233,4
62003,4430,3,ANS,Liege,Wallonia,2023,houses_closed,206053,203,4
62003,4430,3,ANS,Liege,Wallonia,2024,houses_closed,210031,180,4
62003,4430,3,ANS,Liege,Wallonia,2025,houses_closed,221247,249,4
61079,4160,4,ANTHISNES,Liege,Wallonia,2025,houses_all,187125,44,1
62006,4340,2,AWANS,Liege,Wallonia,2011,houses_all,152830,66,3
62006,4340,2,AWANS,Liege,Wallonia,2012,houses_all,163636,67,2
62006,4340,2,AWANS,Liege,Wallonia,2013,houses_all,128000,56,1
62006,4340,2,AWANS,Liege,Wallonia,2014,houses_all,195571,66,2
62006,4340,2,AWANS,Liege,Wallonia,2015,houses_all,144000,50,1
62006,4340,2,AWANS,Liege,Wallonia,2016,houses_all,178500,63,2
62006,4340,2,AWANS,Liege,Wallonia,2017,houses_all,184809,54,2
62006,4340,2,AWANS,Liege,Wallonia,2018,houses_all,233135,72,2
62006,4340,2,AWANS,Liege,Wallonia,2019,houses_all,170952,65,2
62006,4340,2,AWANS,Liege,Wallonia,2020,houses_all,213182,68,2
62006,4340,2,AWANS,Liege,Wallonia,2021,houses_all,225253,79,4
62006,4340,2,AWANS,Liege,Wallonia,2022,houses_all,236651,90,4
62006,4340,2,AWANS,Liege,Wallonia,2023,houses_all,255585,80,3
62006,4340,2,AWANS,Liege,Wallonia,2024,houses_all,228458,71,3
62006,4340,2,AWANS,Liege,Wallonia,2025,houses_all,267941,78,4
62006,4340,2,AWANS,Liege,Wallonia,2012,houses_closed,140000,43,1
62006,4340,2,AWANS,Liege,Wallonia,2020,houses_closed,217500,50,1
62006,4340,2,AWANS,Liege,Wallonia,2021,houses_closed,202500,49,1
62009,4920,1,AYWAILLE,Liege,Wallonia,2010,houses_all,140569,116,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2011,houses_all,140687,115,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2012,houses_all,143890,105,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2013,houses_all,140202,84,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2014,houses_all,131417,120,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2015,houses_all,155886,131,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2016,houses_all,155035,134,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2017,houses_all,135392,120,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2018,houses_all,154240,125,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2019,houses_all,176141,149,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2020,houses_all,193478,134,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2021,houses_all,209752,129,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2022,houses_all,206754,134,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2023,houses_all,210926,139,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2024,houses_all,209344,122,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2025,houses_all,226242,119,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2010,houses_closed,132500,46,1
62009,4920,1,AYWAILLE,Liege,Wallonia,2020,houses_closed,192500,50,1
62009,4920,1,AYWAILLE,Liege,Wallonia,2023,houses_closed,196400,58,1
62009,4920,1,AYWAILLE,Liege,Wallonia,2010,houses_open,166200,70,2
62009,4920,1,AYWAILLE,Liege,Wallonia,2011,houses_open,132542,70,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2012,houses_open,146250,62,2
62009,4920,1,AYWAILLE,Liege,Wallonia,2013,houses_open,140000,57,1
62009,4920,1,AYWAILLE,Liege,Wallonia,2014,houses_open,146364,78,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2015,houses_open,174026,92,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2016,houses_open,173713,83,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2017,houses_open,146673,73,2
62009,4920,1,AYWAILLE,Liege,Wallonia,2018,houses_open,185315,83,2
62009,4920,1,AYWAILLE,Liege,Wallonia,2019,houses_open,195865,104,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2020,houses_open,203291,84,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2021,houses_open,244950,78,2
62009,4920,1,AYWAILLE,Liege,Wallonia,2022,houses_open,211873,79,3
62009,4920,1,AYWAILLE,Liege,Wallonia,2023,houses_open,234370,81,4
62009,4920,1,AYWAILLE,Liege,Wallonia,2024,houses_open,226727,77,2
62009,4920,1,AYWAILLE,Liege,Wallonia,2025,houses_open,309521,77,2
62011,4690,1,BASSENGE,Liege,Wallonia,2010,houses_all,133021,78,2
62011,4690,1,BASSENGE,Liege,Wallonia,2011,houses_all,130142,63,3
62011,4690,1,BASSENGE,Liege,Wallonia,2012,houses_all,134036,69,3
62011,4690,1,BASSENGE,Liege,Wallonia,2013,houses_all,129000,67,3
62011,4690,1,BASSENGE,Liege,Wallonia,2014,houses_all,158288,72,3
62011,4690,1,BASSENGE,Liege,Wallonia,2015,houses_all,159472,75,3
62011,4690,1,BASSENGE,Liege,Wallonia,2016,houses_all,170577,78,2
62011,4690,1,BASSENGE,Liege,Wallonia,2017,houses_all,167714,89,3
62011,4690,1,BASSENGE,Liege,Wallonia,2018,houses_all,232000,63,1
62011,4690,1,BASSENGE,Liege,Wallonia,2019,houses_all,178911,100,4
62011,4690,1,BASSENGE,Liege,Wallonia,2020,houses_all,177904,78,4
62011,4690,1,BASSENGE,Liege,Wallonia,2021,houses_all,189671,79,4
62011,4690,1,BASSENGE,Liege,Wallonia,2022,houses_all,222147,78,4
62011,4690,1,BASSENGE,Liege,Wallonia,2023,houses_all,210568,60,2
62011,4690,1,BASSENGE,Liege,Wallonia,2025,houses_all,244835,89,2
62011,4690,1,BASSENGE,Liege,Wallonia,2010,houses_closed,127821,62,2
62011,4690,1,BASSENGE,Liege,Wallonia,2012,houses_closed,110000,49,1
62011,4690,1,BASSENGE,Liege,Wallonia,2014,houses_closed,124501,45,1
62011,4690,1,BASSENGE,Liege,Wallonia,2015,houses_closed,141015,46,1
62011,4690,1,BASSENGE,Liege,Wallonia,2016,houses_closed,152500,48,1
62011,4690,1,BASSENGE,Liege,Wallonia,2017,houses_closed,146057,55,2
62011,4690,1,BASSENGE,Liege,Wallonia,2019,houses_closed,166719,72,3
62011,4690,1,BASSENGE,Liege,Wallonia,2020,houses_closed,168500,56,1
62011,4690,1,BASSENGE,Liege,Wallonia,2025,houses_closed,160000,55,1
64008,4257,1,BERLOZ,Liege,Wallonia,2019,houses_all,185000,50,1
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2010,houses_all,128972,107,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2011,houses_all,123798,104,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2012,houses_all,125834,94,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2013,houses_all,128556,90,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2014,houses_all,135105,138,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2015,houses_all,135046,108,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2016,houses_all,136361,92,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2017,houses_all,149854,103,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2018,houses_all,137052,134,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2019,houses_all,164821,131,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2020,houses_all,166773,108,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2021,houses_all,180578,147,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2022,houses_all,203648,118,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2023,houses_all,197436,101,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2024,houses_all,199861,140,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2025,houses_all,214073,144,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2010,houses_closed,122954,80,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2011,houses_closed,119707,90,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2012,houses_closed,113391,69,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2013,houses_closed,117937,74,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2014,houses_closed,123218,110,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2015,houses_closed,124804,84,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2016,houses_closed,127500,71,2
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2017,houses_closed,141217,79,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2018,houses_closed,128250,116,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2019,houses_closed,144408,95,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2020,houses_closed,146600,80,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2021,houses_closed,164831,111,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2022,houses_closed,185334,91,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2023,houses_closed,182868,81,3
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2024,houses_closed,184884,108,4
62015,4610,1,BEYNE-HEUSAY,Liege,Wallonia,2025,houses_closed,201261,111,4
62119,4670,3,BLEGNY,Liege,Wallonia,2010,houses_all,175965,72,3
62119,4670,3,BLEGNY,Liege,Wallonia,2011,houses_all,140269,82,3
62119,4670,3,BLEGNY,Liege,Wallonia,2012,houses_all,180000,59,1
62119,4670,3,BLEGNY,Liege,Wallonia,2013,houses_all,174254,73,3
62119,4670,3,BLEGNY,Liege,Wallonia,2014,houses_all,191673,69,3
62119,4670,3,BLEGNY,Liege,Wallonia,2015,houses_all,180128,91,3
62119,4670,3,BLEGNY,Liege,Wallonia,2016,houses_all,175129,72,3
62119,4670,3,BLEGNY,Liege,Wallonia,2017,houses_all,183407,91,4
62119,4670,3,BLEGNY,Liege,Wallonia,2018,houses_all,218899,99,4
62119,4670,3,BLEGNY,Liege,Wallonia,2019,houses_all,221449,89,4
62119,4670,3,BLEGNY,Liege,Wallonia,2020,houses_all,216582,88,2
62119,4670,3,BLEGNY,Liege,Wallonia,2021,houses_all,226342,95,4
62119,4670,3,BLEGNY,Liege,Wallonia,2022,houses_all,255625,99,3
62119,4670,3,BLEGNY,Liege,Wallonia,2023,houses_all,271224,105,4
62119,4670,3,BLEGNY,Liege,Wallonia,2024,houses_all,255054,93,4
62119,4670,3,BLEGNY,Liege,Wallonia,2025,houses_all,311383,103,4
62119,4670,3,BLEGNY,Liege,Wallonia,2011,houses_closed,115617,50,1
62119,4670,3,BLEGNY,Liege,Wallonia,2013,houses_closed,140000,41,1
62119,4670,3,BLEGNY,Liege,Wallonia,2015,houses_closed,137500,43,1
62119,4670,3,BLEGNY,Liege,Wallonia,2022,houses_closed,199000,54,1
62119,4670,3,BLEGNY,Liege,Wallonia,2023,houses_closed,242500,53,1
62119,4670,3,BLEGNY,Liege,Wallonia,2024,houses_closed,192728,50,1
62119,4670,3,BLEGNY,Liege,Wallonia,2025,houses_closed,237000,47,1
62119,4670,3,BLEGNY,Liege,Wallonia,2015,houses_open,270000,48,1
62119,4670,3,BLEGNY,Liege,Wallonia,2017,houses_open,280000,47,1
62119,4670,3,BLEGNY,Liege,Wallonia,2022,houses_open,384500,45,1
62119,4670,3,BLEGNY,Liege,Wallonia,2025,houses_open,398000,56,1
64015,4260,3,BRAIVES,Liege,Wallonia,2010,houses_all,143139,62,2
64015,4260,3,BRAIVES,Liege,Wallonia,2011,houses_all,146509,65,3
64015,4260,3,BRAIVES,Liege,Wallonia,2012,houses_all,151296,63,3
64015,4260,3,BRAIVES,Liege,Wallonia,2013,houses_all,195000,55,1
64015,4260,3,BRAIVES,Liege,Wallonia,2014,houses_all,168684,65,2
64015,4260,3,BRAIVES,Liege,Wallonia,2015,houses_all,170000,55,1
64015,4260,3,BRAIVES,Liege,Wallonia,2016,houses_all,183500,63,1
64015,4260,3,BRAIVES,Liege,Wallonia,2018,houses_all,195438,72,3
64015,4260,3,BRAIVES,Liege,Wallonia,2019,houses_all,207953,66,2
64015,4260,3,BRAIVES,Liege,Wallonia,2020,houses_all,208223,61,2
64015,4260,3,BRAIVES,Liege,Wallonia,2021,houses_all,260000,59,1
64015,4260,3,BRAIVES,Liege,Wallonia,2022,houses_all,208750,56,1
64015,4260,3,BRAIVES,Liege,Wallonia,2023,houses_all,230000,55,1
64015,4260,3,BRAIVES,Liege,Wallonia,2025,houses_all,272500,52,1
64015,4260,3,BRAIVES,Liege,Wallonia,2020,houses_closed,215000,38,1
61010,4210,1,BURDINNE,Liege,Wallonia,2024,houses_all,275000,40,1
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2024,apartments,166500,46,1
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2025,apartments,292727,74,2
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2010,houses_all,156250,156,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2011,houses_all,190843,191,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2012,houses_all,185647,173,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2013,houses_all,184398,191,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2014,houses_all,194047,169,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2015,houses_all,214683,189,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2016,houses_all,214625,192,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2017,houses_all,196878,189,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2018,houses_all,214105,186,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2019,houses_all,234380,213,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2020,houses_all,219176,188,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2021,houses_all,263241,185,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2022,houses_all,232112,233,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2023,houses_all,271718,211,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2024,houses_all,277726,177,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2025,houses_all,342071,245,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2010,houses_closed,114647,85,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2011,houses_closed,125160,81,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2012,houses_closed,124844,96,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2013,houses_closed,126448,86,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2014,houses_closed,130561,82,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2015,houses_closed,135282,82,3
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2016,houses_closed,138852,70,3
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2017,houses_closed,133569,80,3
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2018,houses_closed,157733,90,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2019,houses_closed,158971,107,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2020,houses_closed,162245,94,4
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2021,houses_closed,164301,89,3
62022,4050,4,CHAUDFONTAINE,Liege,Wallonia,2022,houses_closed,144168,131,4
